uei,district,state,start_date,end_date,duration_days,raw_start_date,raw_end_date,raw_duration_days,classification,evidence,recommended_action,confidence,notes
UEI-IMD-FL-2022-0436,Kachchh,Gujarat,2022-07-12,2022-07-13,2.0,12-07-2022 00:00,13-07-2022 00:00,2,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-07-12, end=2022-07-13; raw DD-first parse: start=2022-07-12, end=2022-07-13."
UEI-IMD-FL-2022-0437,Navsari,Gujarat,2022-07-12,2022-07-13,2.0,12-07-2022 00:00,13-07-2022 00:00,2,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-07-12, end=2022-07-13; raw DD-first parse: start=2022-07-12, end=2022-07-13."
UEI-IMD-FL-2022-0438,Tapi,Gujarat,2022-07-12,2022-07-13,2.0,12-07-2022 00:00,13-07-2022 00:00,2,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-07-12, end=2022-07-13; raw DD-first parse: start=2022-07-12, end=2022-07-13."
UEI-IMD-FL-2022-0708,Akola,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0709,Amravati,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0710,Bhandara,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0711,Chandrapur,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0712,Gadchiroli,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0713,Gondia,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0714,Nagpur,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0715,Nashik,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0716,Raigarh,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0717,Thane,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0718,Wardha,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0719,Washim,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0720,Yavatmal,Maharashtra,2022-09-11,2022-09-14,4.0,11-09-2022 00:00,14-09-2022 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-14; raw DD-first parse: start=2022-09-11, end=2022-09-14."
UEI-IMD-FL-2022-0749,Jiribam,Manipur,2022-05-11,2022-05-15,5.0,11-05-2022 00:00,15-05-2022 00:00,5,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-05-11, end=2022-05-15; raw DD-first parse: start=2022-05-11, end=2022-05-15."
UEI-IMD-FL-2022-0868,Rajanna Sircilla,Telangana,2022-07-09,2022-07-14,6.0,09-07-2022 00:00,14-07-2022 00:00,6,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-07-09, end=2022-07-14; raw DD-first parse: start=2022-07-09, end=2022-07-14."
UEI-IMD-FL-2022-0927,Karimnagar,Telangana,2022-09-11,2022-09-13,3.0,11-09-2022 00:00,13-09-2022 00:00,3,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-13; raw DD-first parse: start=2022-09-11, end=2022-09-13."
UEI-IMD-FL-2022-0928,Medak,Telangana,2022-09-11,2022-09-13,3.0,11-09-2022 00:00,13-09-2022 00:00,3,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2022-09-11, end=2022-09-13; raw DD-first parse: start=2022-09-11, end=2022-09-13."
UEI-IMD-FL-2023-0487,East East Jaintia Hills,Meghalaya,2023-06-10,2023-06-19,10.0,10-06-2023 00:00,19-06-2023 00:00,10,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-06-10, end=2023-06-19; raw DD-first parse: start=2023-06-10, end=2023-06-19."
UEI-IMD-FL-2023-0488,East Khasi Hills,Meghalaya,2023-06-10,2023-06-19,10.0,10-06-2023 00:00,19-06-2023 00:00,10,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-06-10, end=2023-06-19; raw DD-first parse: start=2023-06-10, end=2023-06-19."
UEI-IMD-FL-2023-0489,North Garo Hills,Meghalaya,2023-06-10,2023-06-19,10.0,10-06-2023 00:00,19-06-2023 00:00,10,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-06-10, end=2023-06-19; raw DD-first parse: start=2023-06-10, end=2023-06-19."
UEI-IMD-FL-2023-0490,Ri Bhoi,Meghalaya,2023-06-10,2023-06-19,10.0,10-06-2023 00:00,19-06-2023 00:00,10,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-06-10, end=2023-06-19; raw DD-first parse: start=2023-06-10, end=2023-06-19."
UEI-IMD-FL-2023-0491,South West Garo Hills,Meghalaya,2023-06-10,2023-06-19,10.0,10-06-2023 00:00,19-06-2023 00:00,10,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-06-10, end=2023-06-19; raw DD-first parse: start=2023-06-10, end=2023-06-19."
UEI-IMD-FL-2023-0492,West Garo Hills,Meghalaya,2023-06-10,2023-06-19,10.0,10-06-2023 00:00,19-06-2023 00:00,10,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-06-10, end=2023-06-19; raw DD-first parse: start=2023-06-10, end=2023-06-19."
UEI-IMD-FL-2023-0493,West Khasi Hills,Meghalaya,2023-06-10,2023-06-19,10.0,10-06-2023 00:00,19-06-2023 00:00,10,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-06-10, end=2023-06-19; raw DD-first parse: start=2023-06-10, end=2023-06-19."
UEI-IMD-FL-2023-0561,Bijnor,Uttar Pradesh,2023-07-12,2023-07-15,4.0,12-07-2023 00:00,15-07-2023 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-07-12, end=2023-07-15; raw DD-first parse: start=2023-07-12, end=2023-07-15."
UEI-IMD-FL-2023-0562,Mathura,Uttar Pradesh,2023-07-12,2023-07-15,4.0,12-07-2023 00:00,15-07-2023 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-07-12, end=2023-07-15; raw DD-first parse: start=2023-07-12, end=2023-07-15."
UEI-IMD-FL-2023-0563,Rampur,Uttar Pradesh,2023-07-12,2023-07-15,4.0,12-07-2023 00:00,15-07-2023 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-07-12, end=2023-07-15; raw DD-first parse: start=2023-07-12, end=2023-07-15."
UEI-IMD-FL-2023-0564,& Parts of Uttar Pradesh,Uttar Pradesh,2023-07-12,2023-07-15,4.0,12-07-2023 00:00,15-07-2023 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2023-07-12, end=2023-07-15; raw DD-first parse: start=2023-07-12, end=2023-07-15."
